Unnamed: 0,business_id,casual,classy,divey,hipster,intimate,romantic,touristy,trendy,upscale,breakfast,brunch,dessert,dinner,latenight,lunch,background_music,dj,jukebox,karaoke,live,video,garage,lot,street,valet,validated,beer_and_wine,full_bar,none,casual,dressy,formal,1.0,2.0,3.0,4.0,attributes_BYOB/Corkage_TF,average,loud,quiet,very_loud,attributes_Smoking_NO,attributes_Smoking_OUTDOOR,attributes_By Appointment Only,attributes_Caters,attributes_Coat Check,attributes_Drive-Thru,attributes_Good For Dancing,attributes_Good For Groups,attributes_Good for Kids,attributes_Happy Hour,attributes_Has TV,attributes_Outdoor Seating,attributes_Take-out,attributes_Takes Reservations,attributes_Waiter Service,attributes_Wheelchair Accessible,cluster,zip
43849,zzhzW3DImwhSwpcK1Yuy7Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,0.0,0.0,1.0,0.0,False,False,0,0,0,0,0,1,1,0,0,0,1,0,0,1,4,EH7
43851,A_7Rdl3r9gE3JwfZKUCBWg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,False,False,0,0,0,0,0,1,1,0,0,1,1,0,0,1,4,EH9
43853,1JHDCJpVrFLMcyxze3vNFg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,EH2
43863,opY0CzwLcuYFN9Ho9mI4Gg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,EH8
43864,GAltH7TczH1vZyQcOROnDw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,0.0,0.0,1.0,0.0,False,False,0,0,0,0,0,0,0,0,0,1,1,0,1,1,5,EH9
43880,8rIQpTrLH1xXz2sheSQk-w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,EH8
43902,uC7bjXLZIIE2WgtC0VWRYg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,1.0,0.0,False,False,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,EH6
43909,trNqOK4uT3CwD_ySZMX6Aw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,1.0,0.0,0.0,0.0,False,False,0,0,0,0,0,1,1,0,0,0,0,1,1,1,2,EH1
43911,OAzuzSsLxQH42I3YiUux7A,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,0.0,0.0,1.0,0.0,False,False,0,1,0,0,0,1,1,0,0,0,1,0,1,0,4,EH11
43934,dDxJxRiPj-kom2wZ2AwMLA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,1.0,0.0,0.0,0.0,False,False,0,1,0,0,0,0,1,0,0,1,1,1,1,0,3,EH2
43952,uq0rHcg288BIZZBhmOH3Gg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,EH8
43953,O00-JlnF0TtbYb3i7xQ_ZA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,1.0,0.0,0.0,0.0,False,False,0,0,0,0,0,1,1,0,1,1,1,1,1,1,3,EH8
43968,mMAVY7o3SlaLwmlpC9QCdw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,1.0,0.0,0.0,0.0,False,False,0,1,0,0,0,0,0,0,0,1,1,0,1,1,5,EH7
43969,DyEYiC7VAntyjZ6d89JGZg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,1,0,0,0,1,1,0,1,0,1,0,0,0,5,EH7
43970,v39PftbqLswMFsaQg5C9_w,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,False,False,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,EH6
43974,ns2vxJtyMFyf1OuuasdRyQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,EH6
44004,oRc1-K0ybtmzo8wHQ_60cg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,1,0,0,0,0,1,0,0,0,0,1,1,1,2,EH6
44005,5mZEQo9V5QZiBTv-LSVYjg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,EH8
44028,hasQSSQ7XKNsvPbQ7PGboQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,1,1,0,0,1,1,0,0,0,4,EH1
44044,VLJia58741I_ZvynNtwJfA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,1.0,0.0,0.0,0.0,False,False,0,0,0,0,0,1,1,0,0,0,1,1,1,1,5,EH3
44046,yqYrBEDbo5IizpF2XkuXig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,0.0,0.0,1.0,0.0,False,False,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5,EH3
44060,6hIBbmGVbjYii3TrohNyMQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,0.0,1.0,0.0,0.0,False,True,0,1,0,0,0,1,0,1,1,0,0,1,1,0,3,EH1
44073,d9rC3j2Dgp0x6fZecinZpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,0.0,0.0,1.0,0.0,False,False,0,0,0,0,0,1,1,0,0,0,1,0,1,0,4,EH8
44113,jKtlmVwJiILyVUIW87E1hw,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,1.0,0.0,0.0,0.0,False,True,0,0,0,0,0,1,1,0,0,0,1,1,1,1,3,EH6
44128,M-GJEtqAIW6FKlBf2CHecw,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,1.0,0.0,0.0,0.0,False,False,0,0,0,0,0,0,1,0,0,0,1,0,0,1,5,EH8
44133,2yjduT-Bt3-Kn9G75RWu8w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,1.0,0.0,0.0,0.0,False,False,0,1,0,0,0,1,1,0,0,1,0,1,1,0,3,EH1
44146,MyjfGiojLzOLAmxpd3Vn-g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,1.0,0.0,False,False,0,0,0,0,0,1,1,0,0,0,1,0,0,1,5,EH3
44149,D4yVNG2H_REHePjmY-oOvg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,EH1
44153,sa0-g5utA1SFa8NguHNWbw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,1.0,0.0,False,False,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,EH1
44170,8WQHe2ioX8RfA4UG-7U20A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,1.0,0.0,0.0,0.0,False,False,0,0,0,0,0,1,1,0,0,0,1,1,1,1,3,EH2
44175,5wVfDg9rAu9pgv5w0QLVqw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,EH1
44176,p1rH4VbPoAvErt5QqsZWAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,1,1,0,0,0,1,0,0,1,4,EH1
44180,F8_GSCICeg5Vee4wZ15TEg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,EH7
44188,ygZzeRVRHtlCE-miaJzDaQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,EH8
44197,Qf69NC-7-ipZw43CBklwjw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,1.0,0.0,0.0,0.0,False,False,0,0,0,0,0,1,1,0,0,0,1,1,1,1,5,EH1
44241,h1Jlj5LFMgu3MvP6ZWn4XQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,EH1
44245,t2xjqC2y3Wwx1iGiQ-c6sA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,1,0,0,0,1,1,1,1,1,3,EH1
44260,cPNU25b39eLLlJqaUr_0EQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,1.0,0.0,0.0,0.0,False,False,0,1,0,0,0,1,1,0,0,0,1,1,1,0,3,EH3
44274,2sQnp6jfOVrhn6CxraltZg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,EH1
44278,WWJxn4ijf3_V8lvpBX4rZw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,1,1,0,0,0,1,1,1,0,5,EH2
44326,PlmZQ_ZJU6kQuhpynoG1Bg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,EH16
44344,Y_NC3MrVIiTbmcK-MDrKiQ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False,0.0,1.0,0.0,0.0,False,False,0,0,1,0,0,1,0,1,0,0,0,1,1,1,2,EH1
44360,V9mkm2Y2U_vgbGq1ZjSd8A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,EH1
44396,Owy735XuxlqC9qR5K3_3og,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,False,False,0,0,0,0,0,1,1,0,1,1,1,0,1,0,4,EH1
44405,WRlSavAKrzU41dKMb_YELg,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,1.0,0.0,0.0,0.0,False,True,0,1,0,0,0,1,0,0,0,1,0,1,1,1,3,EH6
44406,OqSiWQHnqYEWCIJLR-BcFw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,EH10
44417,CvWIo2kSYcHXUQmVDb8q7A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,1,1,0,0,0,1,0,1,0,4,EH8
44427,9gbxEkiIcuREn3t_C-7InQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,EH11
44436,Eyks6H-tMwXyLH95cmrwkA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,False,False,0,0,0,0,0,1,1,0,0,0,1,0,1,1,4,EH1
44443,TmEUTzKmN3uFP8NTDHlhWQ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,1.0,0.0,0.0,0.0,False,False,0,1,0,0,0,0,0,0,0,0,1,1,1,0,3,EH10
44452,rS-Fa73RchacSmfKO3dyPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,1,1,0,0,1,1,1,0,1,5,EH11
44469,0aJVALy940i-NMWDZsIPRg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2,EH10
44484,2iVnO23-gLBM_PTBCLynAw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,EH11
44490,CnrUpUpal4UT0iFlFzVH6Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,EH7
44491,UuCF0SOBOVfthijFXworGQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,EH8
44500,FnLsgWLdBQ6zhv621OGFiA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,EH11
44535,ASFRtzeC7E-tPGebfvZE2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,EH9
44551,qN3e6BzxKLyK1NFTUJIQ3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,EH12
44553,jG5rs1PJgHo1ZluqrDS_LQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,EH12
44554,K1cqP1GQ9fLd67SkJHx5FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4,EH12
44555,EDbN0ARcZ7RFGhwHJZH9tQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,EH12
44578,jIOJ_07iD0KJj8SUyVZl1Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,EH1
44579,D7_VmEXN3gGoxST9JmJ3Ow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,1,0,0,0,0,0,0,0,1,1,0,0,1,4,EH1
44617,Y_ZQSydkAzVcRmgcK5uthg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,EH1
44649,dwr8z1uVvXPrl5kWfIiNFw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,EH9
44657,7GFa4xiQ7PNxYrIU4Iq_RQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,EH9
44671,1BeJunz8wYpPHKDPZRW-ig,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,1.0,0.0,0.0,False,False,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,EH10
44681,aiV0E6GVKhqhnAwZEPBYqw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False,0.0,1.0,0.0,0.0,False,True,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,EH3
44695,P24sQOgzYFBvR0gyTe-9Lg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,False,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,EH8
44696,8BDWB7Dz9Dwws1AI6xy4Cg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,1,1,0,0,1,1,0,0,1,4,EH8
44697,1GYzYjw-eLqppSL1ni82sA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,1,1,0,0,0,1,0,0,0,4,EH1
44720,xuuJSD0Wjc1WMIbAIEObng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,1.0,0.0,0.0,0.0,False,True,0,0,0,0,0,1,1,0,0,1,0,1,0,0,3,EH4
44725,ksBbMhE8qOgsa4__tzHUzg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,1,1,0,0,1,1,0,1,1,4,EH7
44737,kst89zvoXV4z6q5XxLs7Rw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,False,True,0,1,1,0,1,1,0,1,1,1,1,0,0,0,3,EH8
44754,pCIKGjCO2HQM8fGagQHZiA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,0.0,0.0,1.0,0.0,False,False,0,1,0,0,0,1,1,0,0,0,0,1,1,0,5,EH1
44769,JNkJNp_B3He97H6v-VPbZQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,EH3
44773,ikkOWtxLlpMorYe1llzLYw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,EH16
44786,9HsEDXNOilWkPZcVr-ks8w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,EH8
