,attributes_Accepts Credit Cards,attributes_Accepts Insurance,attributes_Ages Allowed,attributes_Alcohol,attributes_Ambience,attributes_Attire,attributes_BYOB,attributes_BYOB/Corkage,attributes_By Appointment Only,attributes_Caters,attributes_Coat Check,attributes_Corkage,attributes_Delivery,attributes_Dietary Restrictions,attributes_Dogs Allowed,attributes_Drive-Thru,attributes_Good For,attributes_Good For Dancing,attributes_Good For Groups,attributes_Good for Kids,attributes_Hair Types Specialized In,attributes_Happy Hour,attributes_Has TV,attributes_Music,attributes_Noise Level,attributes_Open 24 Hours,attributes_Order at Counter,attributes_Outdoor Seating,attributes_Parking,attributes_Price Range,attributes_Smoking,attributes_Take-out,attributes_Takes Reservations,attributes_Waiter Service,attributes_Wheelchair Accessible,attributes_Wi-Fi,business_id,categories,city,full_address,hours_Friday,hours_Monday,hours_Saturday,hours_Sunday,hours_Thursday,hours_Tuesday,hours_Wednesday,latitude,longitude,name,neighborhoods,open,review_count,stars,state,type,cusine,zip
44044,True,,,beer_and_wine,"{u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': True}",casual,,,,False,,,False,,,False,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': False, u'brunch': False}",,True,True,,,False,,average,,,False,"{u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}",2.0,,True,True,True,True,no,VLJia58741I_ZvynNtwJfA,"Portuguese,Fast Food,Chicken Wings,Restaurants",Edinburgh,"71-73 Lothian Road
Old Town
Edinburgh EH3 9AZ","{u'close': u'23:00', u'open': u'11:00'}","{u'close': u'23:00', u'open': u'11:00'}","{u'close': u'23:00', u'open': u'11:00'}","{u'close': u'23:00', u'open': u'12:30'}","{u'close': u'23:00', u'open': u'11:00'}","{u'close': u'23:00', u'open': u'11:00'}","{u'close': u'23:00', u'open': u'11:00'}",55.9469343791,-3.20560035797,Nando's,Old Town,True,32,4.0,MLN,business,Fast Food,EH3
44046,True,,,full_bar,"{u'romantic': False, u'intimate': False, u'classy': False, u'upscale': False, u'touristy': False, u'trendy': False, u'hipster': False, u'casual': False}",casual,,,,,,,False,,,,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}",,False,False,,,False,,quiet,,,False,"{u'garage': False, u'street': False, u'lot': False, u'valet': False}",2.0,,True,True,True,,no,yqYrBEDbo5IizpF2XkuXig,"Nightlife,Thai,Bars,Restaurants",Edinburgh,"44 Grindlay Street
Old Town
Edinburgh EH3 9AP","{u'close': u'23:30', u'open': u'12:00'}","{u'close': u'23:00', u'open': u'17:00'}","{u'close': u'23:30', u'open': u'12:00'}","{u'close': u'23:00', u'open': u'13:00'}","{u'close': u'23:00', u'open': u'17:00'}","{u'close': u'23:00', u'open': u'17:00'}","{u'close': u'23:00', u'open': u'17:00'}",55.9470192,-3.205326,Spirit of Thai,Old Town,True,15,4.5,EDH,business,Thai,EH3
44060,True,,,full_bar,"{u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': True}",casual,,,,True,False,,False,,True,,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}",False,True,False,,True,True,"{u'dj': True, u'background_music': False, u'karaoke': False, u'live': False, u'video': False, u'jukebox': True}",loud,,,False,"{u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}",2.0,outdoor,False,True,True,False,free,6hIBbmGVbjYii3TrohNyMQ,"Bars,British,Cocktail Bars,Nightlife,Lounges,Restaurants",Edinburgh,"48 Cockburn Street
Old Town
Edinburgh EH1 1PB","{u'close': u'03:00', u'open': u'12:30'}","{u'close': u'03:00', u'open': u'12:30'}","{u'close': u'03:00', u'open': u'12:30'}","{u'close': u'03:00', u'open': u'12:30'}","{u'close': u'03:00', u'open': u'12:30'}","{u'close': u'03:00', u'open': u'12:30'}","{u'close': u'03:00', u'open': u'12:30'}",55.9505008,-3.1889333,Secret Arcade,"Old Town,Royal Mile",True,23,4.5,EDH,business,British,EH1
44073,True,,,full_bar,"{u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}",casual,,,,,,,False,,,,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}",,True,True,,,False,,quiet,,,False,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}",1.0,,True,,True,,,d9rC3j2Dgp0x6fZecinZpg,"Restaurants,Italian",Edinburgh,"16 Niolson Street
Newington
Edinburgh EH8 9DH","{u'close': u'21:30', u'open': u'12:00'}","{u'close': u'21:30', u'open': u'12:00'}","{u'close': u'21:30', u'open': u'12:00'}","{u'close': u'21:30', u'open': u'12:00'}","{u'close': u'21:30', u'open': u'12:00'}","{u'close': u'21:30', u'open': u'12:00'}","{u'close': u'21:30', u'open': u'12:00'}",55.946805,-3.1856355,Ti Amo,Newington,False,11,4.0,EDH,business,Italian,EH8
44113,True,,,full_bar,"{u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': True}",casual,,,,False,False,,False,,False,,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': True, u'breakfast': False}",False,True,True,,False,False,{u'dj': False},average,,,False,"{u'garage': False, u'street': True, u'lot': False, u'valet': False}",2.0,outdoor,True,True,True,True,free,jKtlmVwJiILyVUIW87E1hw,"Pubs,Brasseries,Bars,Nightlife,Restaurants",Edinburgh,"23/24 Sandport Place
Leith
Leith
Edinburgh EH6 6EW","{u'close': u'01:00', u'open': u'10:00'}","{u'close': u'01:00', u'open': u'10:00'}","{u'close': u'01:00', u'open': u'10:00'}","{u'close': u'01:00', u'open': u'10:00'}","{u'close': u'01:00', u'open': u'10:00'}","{u'close': u'01:00', u'open': u'10:00'}","{u'close': u'01:00', u'open': u'10:00'}",55.9759664,-3.1735186,Roseleaf,Leith,True,62,4.0,EDH,business,Pubs,EH6
44128,True,,,none,"{u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}",casual,,,,False,,,True,,,False,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'brunch': False, u'breakfast': False}",,False,True,,,False,,average,,,False,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}",2.0,,True,False,False,True,no,M-GJEtqAIW6FKlBf2CHecw,"Fast Food,Pizza,Restaurants",Edinburgh,"12 South Clerk Street
Newington
Edinburgh EH8 9PR","{u'close': u'00:00', u'open': u'12:30'}","{u'close': u'23:30', u'open': u'16:00'}","{u'close': u'00:00', u'open': u'12:30'}","{u'close': u'00:00', u'open': u'12:30'}","{u'close': u'23:30', u'open': u'16:00'}","{u'close': u'23:30', u'open': u'16:00'}","{u'close': u'23:30', u'open': u'16:00'}",55.9407705794,-3.18099051814,Papa John's,Newington,True,13,4.0,EDH,business,Fast Food,EH8
44133,True,,,full_bar,"{u'romantic': False, u'intimate': False, u'classy': False, u'upscale': False, u'touristy': False, u'trendy': False, u'hipster': False, u'casual': False}",dressy,,,,True,,,False,,,,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}",,True,True,,,False,,average,,,True,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}",2.0,,False,True,True,,no,2yjduT-Bt3-Kn9G75RWu8w,"French,Restaurants",Edinburgh,"56 Broughton Street
New Town
Edinburgh EH1 3SA","{u'close': u'21:30', u'open': u'17:30'}","{u'close': u'21:30', u'open': u'17:30'}","{u'close': u'21:30', u'open': u'17:30'}","{u'close': u'21:30', u'open': u'17:30'}",,"{u'close': u'21:30', u'open': u'17:30'}","{u'close': u'21:30', u'open': u'17:30'}",55.9586114,-3.1902786,L'escargot Bleu,New Town,True,17,4.0,EDH,business,French,EH1
44146,True,,,none,,casual,,,,,,,True,,,,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': False}",,True,True,,,False,,quiet,,,False,"{u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}",3.0,,True,False,False,True,no,MyjfGiojLzOLAmxpd3Vn-g,"Fast Food,Asian Fusion,Restaurants",Edinburgh,"138 Dundas Street
Stockbridge
Edinburgh EH3 6","{u'close': u'23:00', u'open': u'17:00'}","{u'close': u'23:00', u'open': u'17:00'}","{u'close': u'23:00', u'open': u'17:00'}","{u'close': u'23:00', u'open': u'17:00'}","{u'close': u'23:00', u'open': u'17:00'}","{u'close': u'23:00', u'open': u'17:00'}","{u'close': u'23:00', u'open': u'17:00'}",55.9601298,-3.201022,Zen Kitchen,Stockbridge,True,10,3.5,EDH,business,Fast Food,EH3
44149,,,,,,casual,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,D4yVNG2H_REHePjmY-oOvg,"Fast Food,Restaurants",Edinburgh,"51 George IV Bridge
Old Town
Edinburgh EH1 1EJ",,,,,,,,55.9480427,-3.1917469,Constantinople,Old Town,True,5,2.0,EDH,business,Fast Food,EH1
44153,True,,,full_bar,"{u'romantic': False, u'intimate': False, u'classy': False, u'upscale': False, u'touristy': False, u'trendy': False, u'hipster': False, u'casual': False}",casual,,,,False,,,False,,,,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}",,True,False,,,False,,quiet,,,False,,3.0,,False,True,True,,paid,sa0-g5utA1SFa8NguHNWbw,"Modern European,Brasseries,Restaurants,Italian",Edinburgh,"G&V Royal Mile Hotel
George IV Bridge
Old Town
Edinburgh EH1 1AD","{u'close': u'23:00', u'open': u'18:00'}","{u'close': u'22:00', u'open': u'18:00'}","{u'close': u'23:00', u'open': u'18:00'}","{u'close': u'22:00', u'open': u'18:00'}","{u'close': u'22:00', u'open': u'18:00'}","{u'close': u'22:00', u'open': u'18:00'}","{u'close': u'22:00', u'open': u'18:00'}",55.9490756,-3.1924811,Cucina,"Old Town,Royal Mile",True,10,4.0,EDH,business,Italian,EH1
44170,True,,,full_bar,"{u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}",casual,,,,,,,False,,,,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'brunch': False, u'breakfast': False}",,True,True,,,False,,average,,,False,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}",2.0,,True,True,True,True,free,8WQHe2ioX8RfA4UG-7U20A,"Mexican,Restaurants",Edinburgh,"29 Frederick St
New Town
New Town
Edinburgh EH2 2ND","{u'close': u'23:00', u'open': u'12:00'}","{u'close': u'23:00', u'open': u'12:00'}","{u'close': u'23:00', u'open': u'12:00'}","{u'close': u'22:30', u'open': u'12:00'}","{u'close': u'23:00', u'open': u'12:00'}","{u'close': u'23:00', u'open': u'12:00'}","{u'close': u'23:00', u'open': u'12:00'}",55.9526026,-3.199813,Chiquito,New Town,True,24,3.0,EDH,business,Mexican,EH2
44175,,,,beer_and_wine,,,,,,,,,,,,,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}",,,,,,False,,,,,,,,,,,,,free,5wVfDg9rAu9pgv5w0QLVqw,"Indian,Restaurants",Edinburgh,"20 Union Place
New Town
Edinburgh EH1 3NQ","{u'close': u'00:00', u'open': u'16:00'}","{u'close': u'00:00', u'open': u'16:00'}","{u'close': u'00:00', u'open': u'16:00'}","{u'close': u'00:00', u'open': u'16:00'}","{u'close': u'00:00', u'open': u'16:00'}","{u'close': u'00:00', u'open': u'16:00'}","{u'close': u'00:00', u'open': u'16:00'}",55.9573195,-3.185944,Passage to India,New Town,True,7,3.5,EDH,business,Indian,EH1
44176,True,,,,,casual,,,,,,,False,,,,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}",,True,True,,,False,,,,,False,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}",1.0,,True,,False,True,,p1rH4VbPoAvErt5QqsZWAA,"Food Court,Restaurants",Edinburgh,"Princes Street
New Town
New Town
Edinburgh EH1 1BQ",,,,,,,,55.952784,-3.1922341,Prince's Mall Food Court,New Town,True,6,3.0,EDH,business,,EH1
44180,False,,,,"{u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}",casual,,,,,,,,,,,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}",,,,,,,,,,,False,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}",1.0,,,,,True,,F8_GSCICeg5Vee4wZ15TEg,"Food,Coffee & Tea,Sandwiches,Restaurants",Edinburgh,"9A Albert Pl
Leith
Edinburgh EH7 5HN","{u'close': u'19:00', u'open': u'09:30'}","{u'close': u'19:00', u'open': u'09:30'}","{u'close': u'19:00', u'open': u'09:30'}",,"{u'close': u'19:00', u'open': u'09:30'}","{u'close': u'19:00', u'open': u'09:30'}","{u'close': u'19:00', u'open': u'09:30'}",55.9621821,-3.1792366,Sandwich Express,Leith,True,6,4.0,EDH,business,Coffee & Tea,EH7
44188,,,,none,,casual,,,,,,,,,,,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}",,,,,,,,,,,,,,,True,,,,,ygZzeRVRHtlCE-miaJzDaQ,"Fast Food,British,Restaurants",Edinburgh,"67 Clerk Street
Newington
Newington
Edinburgh EH8 9JG","{u'close': u'18:00', u'open': u'08:00'}","{u'close': u'18:00', u'open': u'08:00'}","{u'close': u'18:00', u'open': u'08:00'}","{u'close': u'18:00', u'open': u'08:00'}","{u'close': u'18:00', u'open': u'08:00'}","{u'close': u'18:00', u'open': u'08:00'}","{u'close': u'18:00', u'open': u'08:00'}",55.9417055,-3.1818076,Brambles Café,Newington,False,5,3.0,EDH,business,British,EH8
44197,True,,,none,"{u'romantic': False, u'intimate': False, u'classy': False, u'upscale': False, u'touristy': False, u'trendy': False, u'casual': False}",casual,,,,False,,,False,,,,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'brunch': False, u'breakfast': False}",,True,True,,,False,,average,,,False,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}",2.0,,True,True,True,True,free,Qf69NC-7-ipZw43CBklwjw,"Restaurants,Pizza,Italian",Edinburgh,"59-63 George IV Bridge
Victoria Terrace
Grassmarket
Edinburgh EH1 1RN","{u'close': u'00:00', u'open': u'11:30'}","{u'close': u'23:00', u'open': u'11:30'}","{u'close': u'00:00', u'open': u'11:30'}","{u'close': u'23:00', u'open': u'12:30'}","{u'close': u'23:00', u'open': u'11:30'}","{u'close': u'23:00', u'open': u'11:30'}","{u'close': u'23:00', u'open': u'11:30'}",55.9487851193,-3.19235747613,Pizza Express,"Grassmarket,Old Town",True,25,3.5,EDH,business,Italian,EH1
44241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,h1Jlj5LFMgu3MvP6ZWn4XQ,"Thai,Restaurants",Edinburgh,"21 Old fishmarket Close
190 High Street
Newington
Edinburgh EH1 1",,,,,,,,55.9490929,-3.1892475,Mai Thai,"Newington,Old Town",False,6,4.0,EDH,business,Thai,EH1
44245,True,,,full_bar,,casual,,,,,,,False,,,,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': True, u'breakfast': False}",,True,False,,,False,,,,,True,,2.0,,True,True,True,True,free,t2xjqC2y3Wwx1iGiQ-c6sA,"Food,Coffee & Tea,Restaurants,Delis,Italian",Edinburgh,"11 Multrees Walk
New Town
Edinburgh EH1 3DQ","{u'close': u'22:00', u'open': u'08:00'}","{u'close': u'18:00', u'open': u'08:00'}","{u'close': u'22:00', u'open': u'08:00'}","{u'close': u'18:00', u'open': u'11:00'}","{u'close': u'22:00', u'open': u'08:00'}","{u'close': u'22:00', u'open': u'08:00'}","{u'close': u'22:00', u'open': u'08:00'}",55.9552656,-3.1913141,Valvona & Crolla Vincaffe,New Town,True,28,3.5,EDH,business,Italian,EH1
44260,True,,,full_bar,"{u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}",casual,,,,True,,,True,,,,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': False}",,True,True,,,False,,average,,,False,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}",2.0,,True,True,True,,,cPNU25b39eLLlJqaUr_0EQ,"Chinese,Restaurants",Edinburgh,"3 Atholl Place
West End
Edinburgh EH3 8HP","{u'close': u'00:00', u'open': u'17:30'}","{u'close': u'23:00', u'open': u'17:30'}","{u'close': u'00:00', u'open': u'17:00'}",,"{u'close': u'23:00', u'open': u'17:30'}",,"{u'close': u'23:00', u'open': u'17:30'}",55.9476225,-3.2135381,Chinatown,West End,True,6,4.0,EDH,business,Chinese,EH3
44274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,,2sQnp6jfOVrhn6CxraltZg,"Sandwiches,Restaurants",Edinburgh,"45 George IV Bridge
Old Town
Edinburgh EH1 1EJ","{u'close': u'17:00', u'open': u'08:00'}","{u'close': u'17:00', u'open': u'08:00'}","{u'close': u'17:00', u'open': u'08:00'}",,"{u'close': u'17:00', u'open': u'08:00'}","{u'close': u'17:00', u'open': u'08:00'}","{u'close': u'17:00', u'open': u'08:00'}",55.9479692,-3.1917895,Salt 'n' Pepper,Old Town,True,6,4.5,EDH,business,Sandwiches,EH1
44278,True,,,beer_and_wine,,casual,,,,,,,True,,,,,,True,True,,,False,,,,,False,"{u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}",2.0,,True,True,True,,,WWJxn4ijf3_V8lvpBX4rZw,"Restaurants,Italian",Edinburgh,"9/11 Hanover Street
New Town
Edinburgh EH2 2DL","{u'close': u'23:00', u'open': u'08:00'}","{u'close': u'23:00', u'open': u'08:00'}","{u'close': u'23:00', u'open': u'08:00'}","{u'close': u'23:00', u'open': u'08:00'}","{u'close': u'23:00', u'open': u'08:00'}","{u'close': u'23:00', u'open': u'08:00'}","{u'close': u'23:00', u'open': u'08:00'}",55.9526622,-3.1964517,Bella Italia,New Town,True,15,3.5,EDH,business,Italian,EH2
44326,True,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,False,,,PlmZQ_ZJU6kQuhpynoG1Bg,"Chinese,Restaurants",Edinburgh,"44 Dalkeith Road
Newington
Edinburgh EH16 5BS","{u'close': u'00:00', u'open': u'17:00'}",,"{u'close': u'00:00', u'open': u'17:00'}","{u'close': u'00:00', u'open': u'17:00'}","{u'close': u'00:00', u'open': u'17:00'}","{u'close': u'00:00', u'open': u'17:00'}","{u'close': u'00:00', u'open': u'17:00'}",55.9385731,-3.1740448,New Garden Grove,Newington,True,5,4.5,EDH,business,Chinese,EH16
44344,True,,,full_bar,"{u'romantic': False, u'intimate': False, u'classy': True, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}",dressy,,,,False,True,,False,,,,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'brunch': False, u'breakfast': False}",False,True,False,,True,False,"{u'dj': False, u'background_music': True, u'jukebox': False, u'live': False, u'video': False, u'karaoke': False}",loud,,,False,"{u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}",3.0,no,False,True,True,True,no,Y_NC3MrVIiTbmcK-MDrKiQ,"Nightlife,Seafood,Bars,Restaurants",Edinburgh,"2 George IV Bridge
Grassmarket
Edinburgh EH1 1AD","{u'close': u'22:00', u'open': u'17:30'}","{u'close': u'22:00', u'open': u'17:30'}","{u'close': u'22:00', u'open': u'17:30'}",,"{u'close': u'22:00', u'open': u'17:30'}","{u'close': u'22:00', u'open': u'17:30'}","{u'close': u'22:00', u'open': u'17:30'}",55.9483090786,-3.1921778418,Ondine,"Grassmarket,Old Town",True,38,4.5,EDH,business,Seafood,EH1
44360,True,,,beer_and_wine,"{u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}",,,,,,,,False,,,,"{u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}",,False,True,,,,,,,,True,"{u'garage': False, u'street': False, u'lot': False, u'valet': False}",,,True,False,,,free,V9mkm2Y2U_vgbGq1ZjSd8A,"Fast Food,Cafes,Restaurants",Edinburgh,"80 High Street
The Royal Mile
Newington
Edinburgh EH1 1TB","{u'close': u'18:30', u'open': u'07:30'}","{u'close': u'18:30', u'open': u'07:30'}","{u'close': u'18:30', u'open': u'07:30'}","{u'close': u'18:30', u'open': u'07:30'}","{u'close': u'18:30', u'open': u'07:30'}","{u'close': u'18:30', u'open': u'07:30'}","{u'close': u'18:30', u'open': u'07:30'}",55.949632,-3.186636,Cafe Keno,"Newington,Old Town",True,7,3.5,EDH,business,Cafes,EH1
44396,True,,,full_bar,"{u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': True}",casual,,,,,,,,,,,"{u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'breakfast': False, u'brunch': False}",,True,True,,,True,,average,,,True,"{u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}",1.0,,True,False,True,,free,Owy735XuxlqC9qR5K3_3og,"Food,Coffee & Tea,Restaurants,Italian",Edinburgh,"9 Baxter's Place
New Town
New Town
Edinburgh EH1 3AF","{u'close': u'01:00', u'open': u'07:30'}","{u'close': u'23:00', u'open': u'07:30'}","{u'close': u'01:00', u'open': u'07:30'}","{u'close': u'23:00', u'open': u'07:30'}","{u'close': u'23:00', u'open': u'07:30'}","{u'close': u'23:00', u'open': u'07:30'}","{u'close': u'23:00', u'open': u'07:30'}",55.9584260487,-3.18809509277,Taste of Italy,New Town,True,23,3.5,EDH,business,Italian,EH1
44405,True,,,full_bar,"{u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': True, u'upscale': False, u'casual': False}",casual,,,,True,False,,False,,,,"{u'dessert': False, u'latenight': True, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': False}",False,True,False,,False,False,"{u'dj': False, u'background_music': True, u'jukebox': False, u'live': False, u'video': False, u'karaoke': False}",average,,,True,"{u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}",2.0,outdoor,False,True,True,True,free,WRlSavAKrzU41dKMb_YELg,"Modern European,Bars,Breakfast & Brunch,Nightlife,Lounges,Restaurants",Edinburgh,"84 Commercial Street
Leith
Leith
Edinburgh EH6 6LX","{u'close': u'01:00', u'open': u'12:00'}","{u'close': u'01:00', u'open': u'12:00'}","{u'close': u'01:00', u'open': u'12:00'}","{u'close': u'01:00', u'open': u'12:00'}","{u'close': u'01:00', u'open': u'12:00'}","{u'close': u'01:00', u'open': u'12:00'}","{u'close': u'01:00', u'open': u'12:00'}",55.9768844,-3.1728105,Bond No 9,Leith,False,22,4.0,EDH,business,European,EH6
